date,trade_code,treatment,searches,price,bookings,revenue
2025-02-28T00:00:00Z,W8,control,9135,2920.07,213,621974.45
2025-02-28T00:00:00Z,Y1,treatment,5397,1916.8,216,414029.57
2025-02-28T00:00:00Z,Y2,control,4832,2165.53,247,534886.9
2025-02-28T00:00:00Z,Y5,treatment,6075,1839.47,230,423079.07
2025-02-28T00:00:00Z,Y8,treatment,4660,1904.9,236,449556.3
2025-02-28T00:00:00Z,Z2,treatment,5251,2284.44,139,317537.21
2025-02-28T00:00:00Z,Z5,control,6200,1518.73,288,437394.38
2025-03-01T00:00:00Z,A1,control,332,2500.49,14,35006.9
2025-03-01T00:00:00Z,A6,control,319,1775.67,13,23083.65
2025-03-01T00:00:00Z,A7,treatment,362,3172.14,12,38065.72
2025-03-01T00:00:00Z,A8,control,440,2025.47,19,38483.96
2025-03-01T00:00:00Z,B2,treatment,938,5475.63,15,82134.52
2025-03-01T00:00:00Z,C2,control,405,3311.61,11,36427.7
2025-03-01T00:00:00Z,C3,treatment,640,1965.48,22,43240.54
2025-03-01T00:00:00Z,C4,control,369,2337.41,19,44410.82
2025-03-01T00:00:00Z,C6,treatment,513,2424.74,23,55769.05
2025-03-01T00:00:00Z,D5,treatment,1129,5004.27,39,195166.69
2025-03-01T00:00:00Z,D9,treatment,236,2103.07,13,27339.9
2025-03-01T00:00:00Z,E0,treatment,286,1805.28,10,18052.78
2025-03-01T00:00:00Z,F0,control,191,2035.01,15,30525.14
2025-03-01T00:00:00Z,F5,control,501,3213.47,6,19280.83
2025-03-01T00:00:00Z,F6,treatment,280,1757.65,12,21091.76
2025-03-01T00:00:00Z,F7,treatment,859,4508.2,30,135245.97
2025-03-01T00:00:00Z,F9,control,422,2529.55,13,32884.09
2025-03-01T00:00:00Z,H1,control,265,1916.68,21,40250.27
2025-03-01T00:00:00Z,I6,control,270,1906.92,11,20976.15
2025-03-01T00:00:00Z,I7,control,236,2137.14,11,23508.57
2025-03-01T00:00:00Z,I8,treatment,272,2145.09,13,27886.15
2025-03-01T00:00:00Z,J1,control,184,1988.88,6,11933.29
2025-03-01T00:00:00Z,J7,treatment,369,1390.62,14,19468.66
2025-03-01T00:00:00Z,K7,treatment,273,1992.48,17,33872.21
2025-03-01T00:00:00Z,K8,treatment,307,2339.28,6,14035.69
2025-03-01T00:00:00Z,L4,control,907,3952.57,21,83004.06
2025-03-01T00:00:00Z,M5,control,1007,4676.82,20,93536.33
2025-03-01T00:00:00Z,M9,control,453,2758.88,16,44142.09
2025-03-01T00:00:00Z,N9,treatment,351,2974.1,12,35689.22
2025-03-01T00:00:00Z,O0,control,884,3221.81,16,51548.96
2025-03-01T00:00:00Z,O3,control,275,1689.01,20,33780.18
2025-03-01T00:00:00Z,P0,treatment,199,1554.48,6,9326.9
2025-03-01T00:00:00Z,P1,control,547,3361.07,17,57138.11
2025-03-01T00:00:00Z,P4,treatment,499,3351.6,11,36867.65
2025-03-01T00:00:00Z,Q6,treatment,300,2033.2,18,36597.63
2025-03-01T00:00:00Z,R3,control,641,3454.88,34,117465.85
2025-03-01T00:00:00Z,R8,control,273,2186.56,14,30611.85
2025-03-01T00:00:00Z,R9,treatment,270,2145.2,15,32177.95
2025-03-01T00:00:00Z,S3,treatment,257,1602.74,22,35260.3
2025-03-01T00:00:00Z,S8,treatment,478,3462.1,17,58855.74
2025-03-01T00:00:00Z,S9,treatment,378,2592.38,17,44070.48
2025-03-01T00:00:00Z,T4,control,337,1614.28,15,24214.19
2025-03-01T00:00:00Z,T5,control,253,2336.39,13,30373.08
2025-03-01T00:00:00Z,U6,control,313,2609.48,20,52189.57
2025-03-01T00:00:00Z,U7,treatment,220,2320.05,17,39440.87
2025-03-01T00:00:00Z,W2,treatment,255,2174.57,10,21745.7
2025-03-01T00:00:00Z,W6,control,330,2273.34,13,29553.43
2025-03-01T00:00:00Z,W8,control,307,2878.62,11,31664.79
2025-03-01T00:00:00Z,Y1,treatment,321,2422.8,14,33919.2
2025-03-01T00:00:00Z,Y2,control,299,2131.39,12,25576.7
2025-03-01T00:00:00Z,Y5,treatment,283,2206.57,9,19859.14
2025-03-01T00:00:00Z,Y8,treatment,236,2099.81,13,27297.52
2025-03-01T00:00:00Z,Z2,treatment,267,1983.63,10,19836.26
2025-03-01T00:00:00Z,Z5,control,273,2049.01,20,40980.24
2025-03-02T00:00:00Z,A1,control,241,1932.42,12,23189.02
2025-03-02T00:00:00Z,A6,control,333,1396.41,7,9774.84
2025-03-02T00:00:00Z,A7,treatment,481,2908.81,18,52358.51
2025-03-02T00:00:00Z,A8,control,301,3623.51,16,57976.14
2025-03-02T00:00:00Z,B2,treatment,1201,4880.64,37,180583.63
2025-03-02T00:00:00Z,C2,control,360,2932.43,11,32256.77
2025-03-02T00:00:00Z,C3,treatment,501,2898.31,13,37678.01
2025-03-02T00:00:00Z,C4,control,315,2017.79,19,38338.03
2025-03-02T00:00:00Z,C6,treatment,540,3576.15,8,28609.2
2025-03-02T00:00:00Z,D5,treatment,777,4268.5,26,110980.96
2025-03-02T00:00:00Z,D9,treatment,327,2166.69,19,41167.08
2025-03-02T00:00:00Z,E0,treatment,293,1912.1,23,43978.3
2025-03-02T00:00:00Z,F0,control,351,1543.34,16,24693.41
2025-03-02T00:00:00Z,F5,control,612,2816.1,13,36609.27
2025-03-02T00:00:00Z,F6,treatment,312,1818.3,15,27274.49
2025-03-02T00:00:00Z,F7,treatment,1069,4290.57,37,158751.09
2025-03-02T00:00:00Z,F9,control,337,3261.62,9,29354.56
2025-03-02T00:00:00Z,H1,control,438,2569.44,24,61666.44
2025-03-02T00:00:00Z,I6,control,256,2039.88,13,26518.5
2025-03-02T00:00:00Z,I7,control,151,2085.35,6,12512.12
2025-03-02T00:00:00Z,I8,treatment,352,1679.08,32,53730.61
2025-03-02T00:00:00Z,J1,control,331,1840.31,24,44167.39
2025-03-02T00:00:00Z,J7,treatment,393,1727.7,18,31098.55
2025-03-02T00:00:00Z,K7,treatment,250,2364.73,16,37835.72
2025-03-02T00:00:00Z,K8,treatment,477,2747.03,12,32964.32
2025-03-02T00:00:00Z,L4,control,870,4984.17,21,104667.49
2025-03-02T00:00:00Z,M5,control,1358,4392.64,38,166920.49
2025-03-02T00:00:00Z,M9,control,474,3205.92,11,35265.17
2025-03-02T00:00:00Z,N9,treatment,473,3009.55,12,36114.6
2025-03-02T00:00:00Z,O0,control,1215,4502.08,22,99045.8
2025-03-02T00:00:00Z,O3,control,400,1313.23,25,32830.8
2025-03-02T00:00:00Z,P0,treatment,208,2286.76,8,18294.12
2025-03-02T00:00:00Z,P1,control,541,2735.35,20,54707.02
2025-03-02T00:00:00Z,P4,treatment,363,3264.17,9,29377.52
2025-03-02T00:00:00Z,Q6,treatment,174,1759.42,15,26391.28
2025-03-02T00:00:00Z,R3,control,353,3202.42,15,48036.33
2025-03-02T00:00:00Z,R8,control,199,1843.65,14,25811.08
2025-03-02T00:00:00Z,R9,treatment,264,1912.91,8,15303.27
2025-03-02T00:00:00Z,S3,treatment,236,2223.29,13,28902.83
2025-03-02T00:00:00Z,S8,treatment,548,3550.97,18,63917.49
2025-03-02T00:00:00Z,S9,treatment,501,2400.08,15,36001.25
2025-03-02T00:00:00Z,T4,control,244,2525.68,7,17679.77
2025-03-02T00:00:00Z,T5,control,288,1520.43,10,15204.28
2025-03-02T00:00:00Z,U6,control,243,1656.49,20,33129.87
2025-03-02T00:00:00Z,U7,treatment,233,2291.45,6,13748.67
2025-03-02T00:00:00Z,W2,treatment,253,2157.87,11,23736.61
2025-03-02T00:00:00Z,W6,control,179,1810.74,14,25350.36
2025-03-02T00:00:00Z,W8,control,387,2350.78,14,32910.9
2025-03-02T00:00:00Z,Y1,treatment,315,1945.08,14,27231.07
2025-03-02T00:00:00Z,Y2,control,292,2138.92,12,25667.07
2025-03-02T00:00:00Z,Y5,treatment,230,1702.42,12,20429.03
2025-03-02T00:00:00Z,Y8,treatment,281,1776.16,8,14209.27
2025-03-02T00:00:00Z,Z2,treatment,350,2121.44,11,23335.88
2025-03-02T00:00:00Z,Z5,control,293,1823.3,10,18232.96
2025-03-03T00:00:00Z,A1,control,5237,1902.23,324,616322.91
2025-03-03T00:00:00Z,A6,control,5078,1545.53,273,421930.22
2025-03-03T00:00:00Z,A7,treatment,9846,3239.42,355,1149994.96
2025-03-03T00:00:00Z,A8,control,6832,3099.56,163,505228.3
2025-03-03T00:00:00Z,B2,treatment,22013,5012.28,553,2771789.07
2025-03-03T00:00:00Z,C2,control,8662,2306.33,256,590421.72
2025-03-03T00:00:00Z,C3,treatment,7388,2870.56,212,608559.39
2025-03-03T00:00:00Z,C4,control,5389,2399.92,335,803974.81
2025-03-03T00:00:00Z,C6,treatment,9133,3696.89,290,1072097.43
2025-03-03T00:00:00Z,D5,treatment,15777,4572.52,432,1975330.78
2025-03-03T00:00:00Z,D9,treatment,5318,1972.41,284,560163.83
2025-03-03T00:00:00Z,E0,treatment,6084,2316.59,398,922003.08
2025-03-03T00:00:00Z,F0,control,5560,2468.76,264,651752.57
2025-03-03T00:00:00Z,F5,control,9209,3339.44,343,1145428.36
2025-03-03T00:00:00Z,F6,treatment,6733,2014.4,393,791660.2
2025-03-03T00:00:00Z,F7,treatment,18314,5790.81,571,3306555.03
2025-03-03T00:00:00Z,F9,control,9687,3504.34,261,914633.1
2025-03-03T00:00:00Z,H1,control,5131,1996.26,232,463132.06
2025-03-03T00:00:00Z,I6,control,4990,1996.1,247,493036.82
2025-03-03T00:00:00Z,I7,control,4792,2512.04,236,592842.48
2025-03-03T00:00:00Z,I8,treatment,4152,711.38,145,103150.49
2025-03-03T00:00:00Z,J1,control,6332,2228.1,373,831079.53
2025-03-03T00:00:00Z,J7,treatment,5673,1789.78,206,368693.97
2025-03-03T00:00:00Z,K7,treatment,4989,1749.98,316,552994.4
2025-03-03T00:00:00Z,K8,treatment,9806,2606.21,328,854836.46
2025-03-03T00:00:00Z,L4,control,20395,4600.82,546,2512047.91
2025-03-03T00:00:00Z,M5,control,13100,4646.32,255,1184812.49
2025-03-03T00:00:00Z,M9,control,9389,3788.5,322,1219895.4
2025-03-03T00:00:00Z,N9,treatment,9547,2910.78,302,879054.47
2025-03-03T00:00:00Z,O0,control,19114,3414.9,406,1386448.22
2025-03-03T00:00:00Z,O3,control,6445,2299.47,398,915189.75
2025-03-03T00:00:00Z,P0,treatment,8442,1773.61,356,631404.64
2025-03-03T00:00:00Z,P1,control,10120,3310.53,265,877289.46
2025-03-03T00:00:00Z,P4,treatment,9356,3470.75,394,1367475.85
2025-03-03T00:00:00Z,Q6,treatment,4152,2254.08,176,396717.32
2025-03-03T00:00:00Z,R3,control,8388,2814.83,287,807855.91
2025-03-03T00:00:00Z,R8,control,4412,2327.56,121,281635.05
2025-03-03T00:00:00Z,R9,treatment,6832,2755.91,340,937010.22
2025-03-03T00:00:00Z,S3,treatment,5886,1807.92,304,549607.4
2025-03-03T00:00:00Z,S8,treatment,8416,3708.18,284,1053123.23
2025-03-03T00:00:00Z,S9,treatment,10028,3247.24,271,880002.93
2025-03-03T00:00:00Z,T4,control,5048,1963.5,362,710785.6
2025-03-03T00:00:00Z,T5,control,5705,2219.57,272,603722.8
2025-03-03T00:00:00Z,U6,control,3855,1940.83,129,250366.54
2025-03-03T00:00:00Z,U7,treatment,5971,2295.88,321,736976.66
2025-03-03T00:00:00Z,W2,treatment,5108,2206.98,276,609125.75
2025-03-03T00:00:00Z,W6,control,5746,1993.94,258,514436.22
2025-03-03T00:00:00Z,W8,control,12002,2786.5,381,1061656.06
2025-03-03T00:00:00Z,Y1,treatment,3737,1905.51,257,489716.06
2025-03-03T00:00:00Z,Y2,control,5467,2217.07,331,733849.83
2025-03-03T00:00:00Z,Y5,treatment,7058,1895.52,417,790430.74
2025-03-03T00:00:00Z,Y8,treatment,5882,1885.89,338,637429.54
2025-03-03T00:00:00Z,Z2,treatment,5501,2223.26,313,695881.01
2025-03-03T00:00:00Z,Z5,control,3955,1950.66,198,386230.41
2025-03-04T00:00:00Z,A1,control,5308,1944.29,241,468574.69
2025-03-04T00:00:00Z,A6,control,5341,2018.33,246,496509.01
2025-03-04T00:00:00Z,A7,treatment,9906,3328.42,248,825449.26
2025-03-04T00:00:00Z,A8,control,10580,3214.92,263,845524.09
2025-03-04T00:00:00Z,B2,treatment,15951,4310.54,267,1150915.33
2025-03-04T00:00:00Z,C2,control,5522,3153.86,161,507772.22
2025-03-04T00:00:00Z,C3,treatment,11454,2340.27,456,1067164.56
2025-03-04T00:00:00Z,C4,control,4001,2290.91,172,394036.49
2025-03-04T00:00:00Z,C6,treatment,9213,2850.13,233,664081.01
2025-03-04T00:00:00Z,D5,treatment,19998,5366.58,637,3418509.15
2025-03-04T00:00:00Z,D9,treatment,4143,2061.01,170,350371.5
2025-03-04T00:00:00Z,E0,treatment,5811,1927.07,285,549215.05
2025-03-04T00:00:00Z,F0,control,4669,1680.19,205,344439.27
2025-03-04T00:00:00Z,F5,control,11844,2337.61,362,846214.58
2025-03-04T00:00:00Z,F6,treatment,5522,2119.15,209,442901.96
2025-03-04T00:00:00Z,F7,treatment,23311,3692.25,656,2422118.74
2025-03-04T00:00:00Z,F9,control,8098,2137.1,209,446653.05
2025-03-04T00:00:00Z,H1,control,5736,1854.27,338,626744.63
2025-03-04T00:00:00Z,I6,control,5823,1804.19,274,494349.01
2025-03-04T00:00:00Z,I7,control,5886,2107.49,310,653322.65
2025-03-04T00:00:00Z,I8,treatment,5586,2050.83,250,512708.44
2025-03-04T00:00:00Z,J1,control,5948,2277.32,206,469127.04
2025-03-04T00:00:00Z,J7,treatment,5480,1877.34,346,649561.21
2025-03-04T00:00:00Z,K7,treatment,4612,1778.8,299,531861.67
2025-03-04T00:00:00Z,K8,treatment,11893,2711.1,443,1201017.9
2025-03-04T00:00:00Z,L4,control,19387,5993.46,418,2505265.63
2025-03-04T00:00:00Z,M5,control,16500,4136.09,393,1625484.22
2025-03-04T00:00:00Z,M9,control,6900,3193.74,170,542936.15
2025-03-04T00:00:00Z,N9,treatment,11137,3101.23,339,1051316.25
2025-03-04T00:00:00Z,O0,control,21900,4369.17,504,2202060.35
2025-03-04T00:00:00Z,O3,control,4354,1941.4,187,363041.37
2025-03-04T00:00:00Z,P0,treatment,4566,2147.15,225,483109
2025-03-04T00:00:00Z,P1,control,10450,2804.33,351,984319.11
2025-03-04T00:00:00Z,P4,treatment,8694,3000.77,214,642165.58
2025-03-04T00:00:00Z,Q6,treatment,4252,1542.48,270,416470.1
2025-03-04T00:00:00Z,R3,control,8642,2996.96,298,893094.5
2025-03-04T00:00:00Z,R8,control,7102,1746.6,319,557165.82
2025-03-04T00:00:00Z,R9,treatment,4671,2185.32,294,642483.63
2025-03-04T00:00:00Z,S3,treatment,4471,1314.57,248,326012.62
2025-03-04T00:00:00Z,S8,treatment,11876,2923.89,364,1064297.7
2025-03-04T00:00:00Z,S9,treatment,11950,2836,539,1528601.65
2025-03-04T00:00:00Z,T4,control,5068,1702,176,299551.5
2025-03-04T00:00:00Z,T5,control,3672,2204.88,240,529171.95
2025-03-04T00:00:00Z,U6,control,4321,2012.68,268,539397.65
2025-03-04T00:00:00Z,U7,treatment,4011,2100.63,140,294088.42
2025-03-04T00:00:00Z,W2,treatment,8404,2105.53,217,456900.29
2025-03-04T00:00:00Z,W6,control,4206,2134.62,194,414116.08
2025-03-04T00:00:00Z,W8,control,7599,3288.4,193,634661.15
2025-03-04T00:00:00Z,Y1,treatment,4818,1922.7,287,551814.25
2025-03-04T00:00:00Z,Y2,control,4435,1410.14,293,413172.33
2025-03-04T00:00:00Z,Y5,treatment,4569,1436.97,256,367864.75
2025-03-04T00:00:00Z,Y8,treatment,5050,2313.18,194,448757.09
2025-03-04T00:00:00Z,Z2,treatment,6585,2060.47,247,508936.53
2025-03-04T00:00:00Z,Z5,control,6504,2536.36,390,989180.78
2025-03-05T00:00:00Z,A1,control,4819,1798.49,251,451421.34
2025-03-05T00:00:00Z,A6,control,6170,2138.59,370,791279.97
2025-03-05T00:00:00Z,A7,treatment,9033,2594.49,250,648621.74
2025-03-05T00:00:00Z,A8,control,11726,2939.33,315,925890.18
2025-03-05T00:00:00Z,B2,treatment,18395,4621.43,579,2675807.13
2025-03-05T00:00:00Z,C2,control,8281,2703.8,223,602948.2
2025-03-05T00:00:00Z,C3,treatment,10980,2774.58,266,738037.42
2025-03-05T00:00:00Z,C4,control,6803,2247.43,345,775363.52
2025-03-05T00:00:00Z,C6,treatment,6477,3118.91,191,595712.7
2025-03-05T00:00:00Z,D5,treatment,20807,4188.71,627,2626321.44
2025-03-05T00:00:00Z,D9,treatment,4244,1458.43,224,326687.63
2025-03-05T00:00:00Z,E0,treatment,3967,2021.79,187,378075.23
2025-03-05T00:00:00Z,F0,control,8348,2083.41,392,816696.27
2025-03-05T00:00:00Z,F5,control,8462,3005.2,205,616066.22
2025-03-05T00:00:00Z,F6,treatment,6289,1571.16,260,408502.14
2025-03-05T00:00:00Z,F7,treatment,21268,4028.08,546,2199329.53
2025-03-05T00:00:00Z,F9,control,9714,3030.48,391,1184917.16
2025-03-05T00:00:00Z,H1,control,5628,1668.21,362,603890.88
2025-03-05T00:00:00Z,I6,control,8429,1725.64,483,833482.62
2025-03-05T00:00:00Z,I7,control,6834,1673.44,407,681091.29
2025-03-05T00:00:00Z,I8,treatment,6547,1641.69,312,512206.72
2025-03-05T00:00:00Z,J1,control,5706,2338.5,288,673488.2
2025-03-05T00:00:00Z,J7,treatment,4030,1949.07,215,419049.66
2025-03-05T00:00:00Z,K7,treatment,7315,2106.07,250,526516.76
2025-03-05T00:00:00Z,K8,treatment,8951,2333.2,287,669629.68
2025-03-05T00:00:00Z,L4,control,16032,5305.1,256,1358104.64
2025-03-05T00:00:00Z,M5,control,21892,5322.12,510,2714282.44
2025-03-05T00:00:00Z,M9,control,7731,2785.68,285,793917.98
2025-03-05T00:00:00Z,N9,treatment,11195,3171.34,425,1347819.56
2025-03-05T00:00:00Z,O0,control,11244,4540.45,292,1325812.72
2025-03-05T00:00:00Z,O3,control,5467,1980.37,280,554504.02
2025-03-05T00:00:00Z,P0,treatment,5678,1696.87,285,483608.71
2025-03-05T00:00:00Z,P1,control,7368,3345.22,263,879791.84
2025-03-05T00:00:00Z,P4,treatment,7105,2867.03,255,731093.59
2025-03-05T00:00:00Z,Q6,treatment,5288,1852.37,269,498288.1
2025-03-05T00:00:00Z,R3,control,13214,3257.46,434,1413736.15
2025-03-05T00:00:00Z,R8,control,5787,2243.49,251,563117.18
2025-03-05T00:00:00Z,R9,treatment,7933,2534.65,284,719841.41
2025-03-05T00:00:00Z,S3,treatment,7751,2304,370,852478.9
2025-03-05T00:00:00Z,S8,treatment,10806,2906.1,318,924139.56
2025-03-05T00:00:00Z,S9,treatment,5512,3709.02,139,515554.07
2025-03-05T00:00:00Z,T4,control,3334,2166.43,206,446285.56
2025-03-05T00:00:00Z,T5,control,5477,2265.53,228,516539.9
2025-03-05T00:00:00Z,U6,control,5884,1684.67,256,431276.12
2025-03-05T00:00:00Z,U7,treatment,6203,2124.05,363,771030.68
2025-03-05T00:00:00Z,W2,treatment,4982,1961.05,207,405936.69
2025-03-05T00:00:00Z,W6,control,7323,2215.82,543,1203190.69
2025-03-05T00:00:00Z,W8,control,4148,3175.63,122,387426.29
2025-03-05T00:00:00Z,Y1,treatment,6631,2176.04,287,624522.16
2025-03-05T00:00:00Z,Y2,control,4109,2094.03,248,519318.66
2025-03-05T00:00:00Z,Y5,treatment,5497,2274.9,319,725692.94
2025-03-05T00:00:00Z,Y8,treatment,5228,1868.01,226,422171.31
2025-03-05T00:00:00Z,Z2,treatment,4363,2237.71,157,351320.67
2025-03-05T00:00:00Z,Z5,control,6602,2304.21,295,679743.23
2025-03-06T00:00:00Z,A1,control,4971,2048.42,278,569461.9
2025-03-06T00:00:00Z,A6,control,6529,2026.96,311,630385.72
2025-03-06T00:00:00Z,A7,treatment,9233,3640.67,217,790025.02
2025-03-06T00:00:00Z,A8,control,9191,2918.23,302,881305.69
2025-03-06T00:00:00Z,B2,treatment,15034,5135.02,288,1478885.92
2025-03-06T00:00:00Z,C2,control,10370,1889.37,260,491236.07
2025-03-06T00:00:00Z,C3,treatment,10641,3498.98,357,1249135.37
2025-03-06T00:00:00Z,C4,control,5851,1585.09,340,538929.23
2025-03-06T00:00:00Z,C6,treatment,9067,2607.96,296,771957.09
2025-03-06T00:00:00Z,D5,treatment,14266,4692.92,291,1365638.91
2025-03-06T00:00:00Z,D9,treatment,5552,1698.2,245,416058.43
2025-03-06T00:00:00Z,E0,treatment,4956,1458.9,243,354512.36
2025-03-06T00:00:00Z,F0,control,4646,2502.12,140,350296.23
2025-03-06T00:00:00Z,F5,control,7877,3605.74,214,771628.81
2025-03-06T00:00:00Z,F6,treatment,5073,2215.52,154,341190.47
2025-03-06T00:00:00Z,F7,treatment,17586,5042.57,496,2501116.61
2025-03-06T00:00:00Z,F9,control,9805,2584.58,266,687498.02
2025-03-06T00:00:00Z,H1,control,6657,2002.68,335,670896.45
2025-03-06T00:00:00Z,I6,control,5801,2396.02,218,522331.89
2025-03-06T00:00:00Z,I7,control,4078,2281.08,226,515523.82
2025-03-06T00:00:00Z,I8,treatment,6510,2291.43,349,799707.87
2025-03-06T00:00:00Z,J1,control,5418,1889.68,257,485647.27
2025-03-06T00:00:00Z,J7,treatment,4533,2080.85,238,495241.8
2025-03-06T00:00:00Z,K7,treatment,5732,1589.88,413,656620.82
2025-03-06T00:00:00Z,K8,treatment,7391,3222.65,224,721874.37
2025-03-06T00:00:00Z,L4,control,22604,5088.81,455,2315409.86
2025-03-06T00:00:00Z,M5,control,23167,4631.02,550,2547062.46
2025-03-06T00:00:00Z,M9,control,7316,2449.83,245,600208.64
2025-03-06T00:00:00Z,N9,treatment,11578,2740.44,338,926270.25
2025-03-06T00:00:00Z,O0,control,7424,4624.1,235,1086663.13
2025-03-06T00:00:00Z,O3,control,6673,1816.59,425,772050.88
2025-03-06T00:00:00Z,P0,treatment,5183,2005.4,269,539453.31
2025-03-06T00:00:00Z,P1,control,9714,2494.02,211,526237.89
2025-03-06T00:00:00Z,P4,treatment,7023,3368.2,140,471547.73
2025-03-06T00:00:00Z,Q6,treatment,7748,2571.09,448,1151848.45
2025-03-06T00:00:00Z,R3,control,8382,2680.35,261,699571.45
2025-03-06T00:00:00Z,R8,control,6045,1942.1,313,607876.6
2025-03-06T00:00:00Z,R9,treatment,6458,2424.5,241,584304.92
2025-03-06T00:00:00Z,S3,treatment,5845,1930.34,268,517329.86
2025-03-06T00:00:00Z,S8,treatment,9130,2616.75,230,601852.96
2025-03-06T00:00:00Z,S9,treatment,9393,2333.35,259,604337.35
2025-03-06T00:00:00Z,T4,control,6209,2025.17,310,627802.12
2025-03-06T00:00:00Z,T5,control,6808,1802.95,273,492204.11
2025-03-06T00:00:00Z,U6,control,5396,1848.32,195,360422.4
2025-03-06T00:00:00Z,U7,treatment,5310,2262.29,265,599507.13
2025-03-06T00:00:00Z,W2,treatment,4836,1898.35,309,586590.37
2025-03-06T00:00:00Z,W6,control,6551,1949.95,180,350991.64
2025-03-06T00:00:00Z,W8,control,6460,3062.57,179,548199.79
2025-03-06T00:00:00Z,Y1,treatment,5038,2399.38,325,779799.72
2025-03-06T00:00:00Z,Y2,control,5323,1545.16,348,537714.98
2025-03-06T00:00:00Z,Y5,treatment,5513,1900.29,259,492175.31
2025-03-06T00:00:00Z,Y8,treatment,5334,2319.27,336,779274.77
2025-03-06T00:00:00Z,Z2,treatment,5048,2085.02,310,646356.02
2025-03-06T00:00:00Z,Z5,control,4102,1869.88,147,274872.38
2025-03-07T00:00:00Z,A1,control,4925,1504.31,352,529517.49
2025-03-07T00:00:00Z,A6,control,5969,2270.96,243,551843.96
2025-03-07T00:00:00Z,A7,treatment,9802,3264.51,323,1054437.29
2025-03-07T00:00:00Z,A8,control,9504,3044.28,246,748893.06
2025-03-07T00:00:00Z,B2,treatment,17884,4571.13,303,1385051.93
2025-03-07T00:00:00Z,C2,control,11521,3559.08,434,1544642.54
2025-03-07T00:00:00Z,C3,treatment,10484,2383.98,325,774792.44
2025-03-07T00:00:00Z,C4,control,6405,1893.09,343,649328.28
2025-03-07T00:00:00Z,C6,treatment,10745,3104.87,305,946985.15
2025-03-07T00:00:00Z,D5,treatment,20797,4783.97,451,2157571.49
2025-03-07T00:00:00Z,D9,treatment,6785,2175.55,349,759267.44
2025-03-07T00:00:00Z,E0,treatment,5616,1802.92,233,420081.39
2025-03-07T00:00:00Z,F0,control,6022,2207.09,344,759239.26
2025-03-07T00:00:00Z,F5,control,7437,4222.63,123,519383.35
2025-03-07T00:00:00Z,F6,treatment,4687,1377.09,241,331878.66
2025-03-07T00:00:00Z,F7,treatment,23810,4207.52,620,2608662.52
2025-03-07T00:00:00Z,F9,control,5374,3157.95,204,644221.91
2025-03-07T00:00:00Z,H1,control,4627,2343.09,210,492048.61
2025-03-07T00:00:00Z,I6,control,7527,2018.11,409,825407.75
2025-03-07T00:00:00Z,I7,control,5761,1717.17,276,473939.13
2025-03-07T00:00:00Z,I8,treatment,5875,2177.01,313,681405.4
2025-03-07T00:00:00Z,J1,control,5769,1318.55,291,383698.51
2025-03-07T00:00:00Z,J7,treatment,6226,2175.7,423,920320.97
2025-03-07T00:00:00Z,K7,treatment,5940,2541.7,293,744718.14
2025-03-07T00:00:00Z,K8,treatment,8749,3182.01,344,1094612.78
2025-03-07T00:00:00Z,L4,control,21797,4549.41,520,2365692.14
2025-03-07T00:00:00Z,M5,control,20537,4775.81,485,2316267.82
2025-03-07T00:00:00Z,M9,control,8380,2318.82,157,364054.44
2025-03-07T00:00:00Z,N9,treatment,9710,3020.53,280,845749.3
2025-03-07T00:00:00Z,O0,control,23365,5044.81,482,2431597.34
2025-03-07T00:00:00Z,O3,control,5804,2197.37,278,610867.95
2025-03-07T00:00:00Z,P0,treatment,7600,1667.69,324,540330.99
2025-03-07T00:00:00Z,P1,control,11476,3022.88,343,1036846.93
2025-03-07T00:00:00Z,P4,treatment,8478,3105.57,265,822976.63
2025-03-07T00:00:00Z,Q6,treatment,6727,2087.22,314,655386.65
2025-03-07T00:00:00Z,R3,control,6270,3330.01,169,562771.13
2025-03-07T00:00:00Z,R8,control,5855,1909.29,392,748441.71
2025-03-07T00:00:00Z,R9,treatment,5546,2122.85,360,764224.43
2025-03-07T00:00:00Z,S3,treatment,6281,2377.59,300,713277
2025-03-07T00:00:00Z,S8,treatment,7530,2877.42,307,883366.56
2025-03-07T00:00:00Z,S9,treatment,9385,3339.16,306,1021783.65
2025-03-07T00:00:00Z,T4,control,7502,2255.48,454,1023987.14
